id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,bathrooms,price,availability_365,availability_30,number_of_reviews,review_scores_rating,host_is_superhost,host_response_rate,instant_bookable,occupancy_rate
1294925494341163146,24285879,De Baarsjes - Oud-West,52.36884971645455,4.854875160738185,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,211.0,298,4,3,4.67,False,100.0,False,0.18356164383561646
1295149852600401604,314641417,Noord-Oost,52.39756427808688,4.937054626643658,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,96.0,44,0,8,5.0,False,,False,0.8794520547945206
1295488488669819484,198565736,De Pijp - Rivierenbuurt,52.354378,4.903421000000001,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,223.0,5,5,1,5.0,False,100.0,False,0.9863013698630136
1295516799264986939,5535656,Slotervaart,52.36045555739989,4.825251772999764,Entire home,Entire home/apt,4,3.0,2.0,1.5,252.0,37,0,0,,False,63.0,False,0.8986301369863013
1295547564246113222,39995579,Oud-Oost,52.35669,4.9226,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,210.0,61,9,9,4.78,False,90.0,False,0.8328767123287671
1295601995558711207,12605546,Zuid,52.35092510592801,4.857404154655725,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,475.0,189,0,2,5.0,False,100.0,False,0.4821917808219178
1296882809125485512,79442071,Centrum-Oost,52.36335,4.9039,Private room in serviced apartment,Private room,2,1.0,1.0,1.0,297.0,159,17,2,5.0,False,100.0,False,0.5643835616438356
1297011606039113514,58731418,Zuid,52.34502931052653,4.864958567441593,Entire rental unit,Entire home/apt,2,2.0,2.0,1.0,214.0,257,0,0,,False,100.0,False,0.2958904109589041
1297136802118903839,48057380,Bos en Lommer,52.38102029296142,4.842389542366295,Private room in guesthouse,Private room,2,1.0,1.0,1.0,114.0,144,9,16,5.0,True,100.0,False,0.6054794520547946
1297240724499016237,22212139,Oostelijk Havengebied - Indische Buurt,52.361089,4.9375133,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,108.0,14,0,1,5.0,False,100.0,False,0.9616438356164384
1297639417028671222,62672533,De Pijp - Rivierenbuurt,52.35400064426629,4.891515509598148,Entire rental unit,Entire home/apt,2,1.0,3.0,1.0,350.0,284,0,2,5.0,False,90.0,False,0.22191780821917806
1297703579271963982,5634015,Centrum-Oost,52.3724839,4.9010014,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,306.0,233,2,69,4.96,True,100.0,False,0.3616438356164383
1297704688829038160,60176350,Westerpark,52.37857,4.87451,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,225.0,222,0,4,5.0,False,100.0,False,0.39178082191780816
1297829339497455277,232234905,Centrum-West,52.370887,4.889977,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,307.0,9,9,10,5.0,False,100.0,False,0.9753424657534246
1297987387988520912,10196771,Oostelijk Havengebied - Indische Buurt,52.36426,4.93755,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,180.0,345,11,4,5.0,False,100.0,False,0.0547945205479452
1298411645028446177,408898089,Geuzenveld - Slotermeer,52.381041384368906,4.782607302306007,Tiny home,Entire home/apt,4,1.0,2.0,1.0,282.0,178,23,0,,True,100.0,True,0.5123287671232877
1298486305961369147,507752514,De Baarsjes - Oud-West,52.3667590510818,4.869366349300408,Entire rental unit,Entire home/apt,4,4.0,4.0,1.0,350.0,69,2,3,5.0,False,100.0,False,0.810958904109589
1298524457622324544,41124114,Oud-Oost,52.35664,4.9174,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,165.0,343,15,5,4.8,False,40.0,False,0.0602739726027397
1298643798597129751,57633563,Zuid,52.34967563988789,4.846403977406321,Entire home,Entire home/apt,2,1.0,1.0,1.0,135.0,91,0,0,,False,100.0,False,0.7506849315068493
1299263497007387341,143196011,Oud-Oost,52.36037,4.91429,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,180.0,275,0,0,,False,50.0,False,0.2465753424657534
1299323077572072514,350004945,Centrum-West,52.37046528537247,4.888809911784579,Entire loft,Entire home/apt,4,1.0,2.0,1.0,407.0,344,16,13,4.38,False,100.0,False,0.05753424657534245
1299513022474517117,110839823,Oostelijk Havengebied - Indische Buurt,52.37402,4.94903,Entire home,Entire home/apt,4,3.0,3.0,2.0,430.0,106,0,4,4.75,False,100.0,False,0.7095890410958905
1299873190215170111,408898089,Geuzenveld - Slotermeer,52.38261,4.7824,Tiny home,Entire home/apt,4,0.0,0.0,1.0,355.0,187,21,8,5.0,True,100.0,True,0.4876712328767123
1299914859044291837,39110511,Noord-West,52.40541,4.89904,Entire home,Entire home/apt,4,2.0,2.0,1.5,275.0,1,0,0,,False,81.0,False,0.9972602739726028
1300652661340149496,471973690,Westerpark,52.38135685618544,4.879304654896259,Entire rental unit,Entire home/apt,4,2.0,4.0,1.0,235.0,284,8,3,5.0,False,10.0,False,0.22191780821917806
1300680712715520706,152306255,De Baarsjes - Oud-West,52.36595153517824,4.873838312923908,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,800.0,365,30,0,,False,100.0,False,0.0
1301318492361590376,107886475,Oostelijk Havengebied - Indische Buurt,52.3641932,4.9337997,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,155.0,284,2,7,4.71,False,100.0,False,0.22191780821917806
1302204287790570410,335542009,Westerpark,52.3772324816375,4.872432500123978,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,357.0,69,0,7,4.86,True,100.0,False,0.810958904109589
1302211889274315177,664872281,Zuid,52.35571368740157,4.879973880950912,Entire home,Entire home/apt,7,3.0,3.0,1.0,518.0,81,24,0,,False,67.0,False,0.7780821917808219
1302263199143904258,40424273,Oud-Oost,52.35514975605917,4.917151826138992,Entire rental unit,Entire home/apt,2,0.0,2.0,1.0,128.0,74,4,15,5.0,True,100.0,False,0.7972602739726027
1302299887634845201,133906499,Oud-Oost,52.35423609999999,4.917044499999999,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,139.0,61,1,5,4.4,False,80.0,False,0.8328767123287671
1302332926940078989,400752784,Zuid,52.34826426205217,4.848098158836365,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,207.0,89,29,0,,False,,False,0.7561643835616438
1302942262182425036,159969271,Oostelijk Havengebied - Indische Buurt,52.36409674558071,4.940273061057811,Entire rental unit,Entire home/apt,3,2.0,3.0,1.0,198.0,88,0,4,5.0,False,,False,0.7589041095890411
1303016623727885625,89819771,Zuid,52.35102167265835,4.84761204161105,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,167.0,93,0,6,5.0,False,100.0,False,0.7452054794520548
1303549419899148826,535965005,Buitenveldert - Zuidas,52.32786,4.8196,Room in boutique hotel,Private room,1,1.0,1.0,1.0,151.0,227,28,25,4.4,False,99.0,True,0.3780821917808219
1303574627952099936,9781603,Zuid,52.3603945,4.8786961,Private room in home,Private room,4,1.0,2.0,1.0,182.0,63,6,58,4.86,True,,False,0.8273972602739725
1303635483205883420,137339475,De Pijp - Rivierenbuurt,52.35665563399069,4.899098460870227,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,175.0,3,2,3,5.0,False,100.0,False,0.9917808219178083
1303733799036529898,665248325,Zuid,52.3505982,4.8536275,Entire condo,Entire home/apt,2,1.0,1.0,1.0,225.0,77,0,2,5.0,False,100.0,False,0.7890410958904109
1303812377116647922,369203186,Oud-Oost,52.35391,4.91958,Entire condo,Entire home/apt,4,2.0,1.0,1.0,274.0,330,12,1,4.0,False,100.0,False,0.09589041095890416
1304089466376282827,364305280,De Pijp - Rivierenbuurt,52.346361133556734,4.910445110501833,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,100.0,221,0,0,,True,100.0,False,0.3945205479452055
1304383618844047163,586242631,Centrum-Oost,52.365765,4.9072699,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,136.0,64,8,16,4.81,False,100.0,False,0.8246575342465754
1304495276286185319,8297182,De Baarsjes - Oud-West,52.36899,4.85147,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,162.0,254,2,5,5.0,False,100.0,False,0.30410958904109586
1304640454956860244,665458833,Oud-Noord,52.39984669130272,4.891564811639406,Boat,Entire home/apt,12,4.0,12.0,1.0,495.0,323,20,24,4.46,False,80.0,False,0.1150684931506849
1305475108011068851,8849348,Centrum-West,52.37247,4.89861,Private room in rental unit,Private room,2,1.0,1.0,1.0,58.0,299,0,34,4.38,False,83.0,True,0.1808219178082192
1305729903112462148,559972067,De Baarsjes - Oud-West,52.36123019999999,4.8637404,Entire condo,Entire home/apt,2,1.0,1.0,1.0,189.0,323,7,6,4.83,False,90.0,False,0.1150684931506849
1305860446528212074,14633717,De Baarsjes - Oud-West,52.3613253,4.866286700000001,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,239.0,136,8,2,5.0,False,100.0,False,0.6273972602739726
1305902861747301558,665732867,De Baarsjes - Oud-West,52.36495446737549,4.865281592372155,Entire rental unit,Entire home/apt,2,1.0,1.0,2.0,212.0,262,0,4,5.0,False,67.0,False,0.28219178082191776
1306425533705239297,10805127,Westerpark,52.38056,4.87693,Entire condo,Entire home/apt,4,2.0,1.0,1.5,196.0,31,0,0,,False,100.0,False,0.915068493150685
1306456003281867304,411841171,Noord-West,52.40309420195678,4.911041344825744,Entire home,Entire home/apt,4,2.0,2.0,1.0,299.0,252,0,8,4.88,False,50.0,False,0.30958904109589036
1306510167587042083,665846656,De Baarsjes - Oud-West,52.3651633,4.859275999999999,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,216.0,125,0,5,5.0,False,,False,0.6575342465753424
1306664261429559320,156570036,Centrum-West,52.37722340000001,4.8948433,Private room in home,Private room,2,1.0,1.0,0.5,174.0,142,0,3,5.0,False,100.0,False,0.6109589041095891
1307139024958326939,26219130,De Pijp - Rivierenbuurt,52.35253228940714,4.89153056723087,Entire rental unit,Entire home/apt,6,3.0,2.0,2.0,405.0,55,0,0,,False,100.0,False,0.8493150684931507
1307160973916732791,24627721,Noord-West,52.4081,4.90505,Entire home,Entire home/apt,4,3.0,2.0,2.0,144.0,27,0,7,5.0,False,38.0,False,0.9260273972602739
1307212127926985331,24083032,Centrum-Oost,52.36462,4.90021,Houseboat,Entire home/apt,2,1.0,1.0,1.0,225.0,8,5,1,5.0,False,100.0,False,0.9780821917808219
1307824536410188950,666122683,Centrum-Oost,52.36062,4.89439,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,204.0,317,18,3,3.67,False,70.0,True,0.1315068493150685
1307826796064931247,317956557,Watergraafsmeer,52.33966,4.92143,Entire home,Entire home/apt,7,3.0,4.0,2.0,468.0,276,0,0,,False,,False,0.24383561643835616
1307907526905453100,35394837,De Baarsjes - Oud-West,52.3609227354812,4.869051185736491,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,299.0,13,13,22,4.36,False,100.0,True,0.9643835616438357
1307989781180399680,426060098,Centrum-West,52.37566564987694,4.894412181293265,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,258.0,9,9,35,4.63,False,100.0,True,0.9753424657534246
1308003754624250674,552008534,Centrum-Oost,52.361208497111214,4.888209102414512,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,421.0,265,12,3,4.67,False,100.0,True,0.273972602739726
1308129707892504791,81495483,Oostelijk Havengebied - Indische Buurt,52.3644227,4.9344698,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,217.0,284,0,6,4.83,False,,False,0.22191780821917806
1308202524943287447,40039110,Bos en Lommer,52.378179940387405,4.8551630423498775,Entire condo,Entire home/apt,2,1.0,1.0,1.0,261.0,353,18,7,5.0,False,75.0,False,0.0328767123287671
1308529187541592023,21887937,De Pijp - Rivierenbuurt,52.35638934447911,4.893205984215355,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,230.0,270,0,6,4.83,False,100.0,False,0.26027397260273977
1308704624131676333,2647065,De Pijp - Rivierenbuurt,52.3485674,4.9063857,Entire rental unit,Entire home/apt,4,2.0,2.0,2.5,399.0,122,0,2,5.0,False,100.0,False,0.6657534246575343
1308740299633682504,192223569,De Pijp - Rivierenbuurt,52.34397,4.90054,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,449.0,76,25,5,5.0,False,100.0,False,0.7917808219178082
1308831708829710747,97226677,Westerpark,52.3819261,4.872982599999999,Entire home,Entire home/apt,4,2.0,3.0,1.0,470.0,342,10,4,5.0,False,100.0,False,0.06301369863013695
1308853754484920222,70159170,Zuid,52.3555,4.88601,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,320.0,9,7,2,5.0,False,,False,0.9753424657534246
1309224949094599161,666326299,IJburg - Zeeburgereiland,52.351695,5.0121991,Private room in rental unit,Private room,2,1.0,1.0,1.0,103.0,14,14,3,5.0,False,100.0,True,0.9616438356164384
1309270474221780779,666326299,IJburg - Zeeburgereiland,52.351695,5.0121991,Private room in rental unit,Private room,2,1.0,0.0,1.0,97.0,25,0,2,4.5,False,100.0,True,0.9315068493150684
1309328963059519346,415463613,Gaasperdam - Driemond,52.30550799651022,4.968185673242124,Private room in bed and breakfast,Private room,2,1.0,1.0,1.5,59.0,230,1,30,4.8,True,100.0,False,0.36986301369863017
1309349731938156690,39110511,Zuid,52.35805,4.87726,Entire rental unit,Entire home/apt,4,2.0,2.0,1.5,299.0,40,6,3,5.0,False,81.0,False,0.8904109589041096
1309973424400210939,9394648,Westerpark,52.38272,4.87172,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,192.0,10,1,3,4.67,False,100.0,False,0.9726027397260274
1310051284273147026,508150873,Oud-Oost,52.36326880912563,4.926099586423606,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,68.0,128,11,4,3.0,False,90.0,False,0.6493150684931507
1310189178985654288,444588025,Westerpark,52.38473,4.87292,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,319.0,326,6,4,5.0,False,100.0,False,0.10684931506849316
1310918557477772236,43944335,De Baarsjes - Oud-West,52.36218737716352,4.850977166836586,Entire home,Entire home/apt,4,2.0,2.0,1.0,326.0,168,0,3,5.0,False,,False,0.5397260273972603
1311592190382377793,159714428,Buitenveldert - Zuidas,52.33257,4.87228,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,152.0,283,27,0,,False,80.0,False,0.2246575342465753
1311621677669482746,16803943,De Pijp - Rivierenbuurt,52.35711862199231,4.894079267978668,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,250.0,56,5,5,4.8,False,100.0,False,0.8465753424657534
1311715547335267464,657774740,Gaasperdam - Driemond,52.29735412568173,4.983489987024296,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,253.0,12,3,7,4.86,False,100.0,False,0.9671232876712329
1312216591156932920,150055363,De Pijp - Rivierenbuurt,52.3491509,4.9063601,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,226.0,131,0,5,4.4,False,,True,0.6410958904109589
1312283328838685732,23661873,Oud-Noord,52.3976666,4.9150814,Entire home,Entire home/apt,4,2.0,2.0,1.5,228.0,257,9,2,5.0,False,100.0,False,0.2958904109589041
1312299357422175473,201530435,Centrum-Oost,52.36333639999999,4.8923692,Entire condo,Entire home/apt,2,1.0,1.0,1.0,185.0,215,4,35,4.94,True,100.0,False,0.410958904109589
1312363651010675366,586242631,Centrum-Oost,52.365765,4.9072699,Entire guesthouse,Entire home/apt,2,1.0,1.0,1.0,140.0,327,7,2,5.0,False,100.0,False,0.1041095890410959
1312366271768152827,179424857,Centrum-Oost,52.37197941141224,4.930660627020705,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,198.0,12,0,6,5.0,False,100.0,False,0.9671232876712329
1313199161591065495,6717941,Centrum-West,52.381769639410095,4.885726869106293,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,309.0,85,0,8,5.0,False,50.0,False,0.7671232876712328
1313249968225434912,56502610,De Baarsjes - Oud-West,52.35912,4.86033,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,285.0,336,6,2,5.0,False,100.0,False,0.07945205479452055
1313594284548470915,385054127,Westerpark,52.39150563824222,4.881541064339082,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,152.0,346,19,1,4.0,False,100.0,False,0.05205479452054795
1313665125781555294,667417459,De Pijp - Rivierenbuurt,52.35204,4.88826,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,181.0,151,10,13,4.77,False,55.0,False,0.5863013698630137
1313883142214988642,35163602,Bos en Lommer,52.37867,4.85221,Entire loft,Entire home/apt,3,2.0,2.0,1.5,158.0,28,0,5,5.0,False,78.0,False,0.9232876712328767
1313919886409208645,3529778,Centrum-West,52.37229755241075,4.897019974887371,Private room in home,Private room,4,2.0,2.0,1.0,126.0,223,5,43,4.67,False,97.0,True,0.3890410958904109
1314370743470120830,45498878,Zuid,52.35115672949426,4.865118545512058,Entire home,Entire home/apt,2,1.0,1.0,1.0,214.0,45,12,2,5.0,False,100.0,False,0.8767123287671232
1314407622736298308,576071459,De Baarsjes - Oud-West,52.36733,4.86813,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,500.0,129,0,3,4.67,False,100.0,False,0.6465753424657534
1314443864597481332,664218700,Zuid,52.35315,4.88029,Entire home,Entire home/apt,2,1.0,3.0,1.0,227.0,253,0,0,,False,,False,0.3068493150684931
1314658426702302685,5646154,Oud-Noord,52.38275039741451,4.908326534393304,Private room in houseboat,Private room,2,1.0,1.0,1.0,157.0,168,3,0,,True,100.0,True,0.5397260273972603
1315187931100552947,347526214,Oud-Oost,52.356675090567,4.90927491925623,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,225.0,253,0,0,,False,,False,0.3068493150684931
1315214386327569566,50640617,De Pijp - Rivierenbuurt,52.35203056342471,4.9032010780220885,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,171.0,349,22,6,5.0,False,20.0,False,0.043835616438356206
1315473980222177077,68459303,Zuid,52.35297884194722,4.880717173218727,Entire condo,Entire home/apt,4,2.0,2.0,1.0,143.0,5,0,9,4.78,False,89.0,False,0.9863013698630136
1316626210731588204,19671400,Westerpark,52.38144735050163,4.873194328568416,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,181.0,32,0,1,5.0,False,25.0,False,0.9123287671232877
1316655275903162847,329551325,Oostelijk Havengebied - Indische Buurt,52.36258011095893,4.933215594574103,Private room in condo,Private room,2,1.0,1.0,0.5,225.0,20,10,10,4.5,False,100.0,False,0.9452054794520548
1316856168799731597,47389074,De Pijp - Rivierenbuurt,52.35205201028921,4.896529130637646,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,291.0,362,27,4,5.0,False,50.0,False,0.008219178082191747
1317908471917677777,62989692,Zuid,52.35267405199424,4.886180134247601,Private room in rental unit,Private room,2,1.0,1.0,1.0,88.0,361,27,1,5.0,False,38.0,False,0.010958904109588996
1318083846815132341,369366766,Westerpark,52.38309,4.86993,Entire condo,Entire home/apt,4,1.0,2.0,1.0,234.0,3,0,4,5.0,False,100.0,False,0.9917808219178083
1318269828981926338,9676504,Slotervaart,52.366410790994486,4.835569388360601,Hut,Entire home/apt,2,1.0,1.0,1.0,153.0,68,14,8,5.0,False,100.0,False,0.8136986301369863
1318391613206419412,410648233,Zuid,52.35186,4.85763,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,188.0,234,9,6,4.83,False,90.0,False,0.35890410958904106
1318791266698047662,94842931,Westerpark,52.3815712,4.8719692,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,193.0,8,8,1,5.0,True,100.0,False,0.9780821917808219
1318935416704081191,18263625,Centrum-West,52.37560859906988,4.892124069836439,Entire condo,Entire home/apt,2,1.0,1.0,1.0,268.0,114,2,2,5.0,False,90.0,False,0.6876712328767123
1319048865025322354,39903548,De Pijp - Rivierenbuurt,52.34792,4.90857,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,170.0,255,0,4,4.75,False,100.0,False,0.3013698630136986
1320296145680016999,101490730,Bos en Lommer,52.38308,4.84977,Entire rental unit,Entire home/apt,3,2.0,1.0,1.0,228.0,327,2,2,5.0,False,100.0,False,0.1041095890410959
1320400513216976260,68338234,Centrum-West,52.36608,4.87962,Private room in rental unit,Private room,4,1.0,0.0,1.0,209.0,112,8,4,4.75,False,100.0,True,0.6931506849315068
1320797562187800426,668525609,Westerpark,52.38523,4.87049,Private room in rental unit,Private room,2,1.0,1.0,1.0,230.0,362,27,2,4.5,False,,False,0.008219178082191747
1321551761570599903,70774771,Watergraafsmeer,52.33935,4.92015,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,114.0,253,0,5,5.0,False,,False,0.3068493150684931
1321601547986100592,15531395,Noord-Oost,52.40898,4.96006,Entire home,Entire home/apt,4,3.0,4.0,2.0,140.0,158,0,0,,False,,False,0.5671232876712329
1321694403819963761,669257810,Geuzenveld - Slotermeer,52.38154,4.78399,Tent,Entire home/apt,6,1.0,5.0,0.5,154.0,18,18,2,4.5,False,67.0,True,0.9506849315068493
1321726176984277753,669257810,Geuzenveld - Slotermeer,52.38154,4.78399,Tent,Entire home/apt,6,1.0,5.0,0.5,154.0,19,19,2,4.0,False,67.0,True,0.947945205479452
1321730052306419558,669257810,Geuzenveld - Slotermeer,52.38266,4.7848,Tent,Entire home/apt,6,1.0,5.0,0.5,154.0,20,20,0,,False,67.0,True,0.9452054794520548
1321749046499584344,669257810,Geuzenveld - Slotermeer,52.38154,4.78399,Tiny home,Entire home/apt,4,1.0,4.0,0.5,103.0,13,13,3,4.33,False,67.0,True,0.9643835616438357
1321785354995765796,1487220,Centrum-West,52.3712,4.89462,Entire home,Entire home/apt,5,2.0,3.0,2.0,443.0,51,12,5,5.0,False,100.0,False,0.8602739726027397
1322363206018330830,566674150,Centrum-West,52.37073,4.88632,Private room in bed and breakfast,Private room,4,2.0,2.0,1.0,309.0,312,11,24,4.5,False,98.0,True,0.14520547945205475
1322384566630721498,52753693,De Pijp - Rivierenbuurt,52.345,4.90309,Entire home,Entire home/apt,5,4.0,4.0,1.0,470.0,137,0,0,,False,50.0,False,0.6246575342465753
1322426288009755723,19778432,Zuid,52.34695,4.86009,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,225.0,332,15,0,,False,100.0,False,0.09041095890410955
1322531113052005977,486429198,Geuzenveld - Slotermeer,52.38067,4.79571,Private room in home,Private room,2,1.0,1.0,1.0,84.0,289,6,6,5.0,True,100.0,True,0.2082191780821918
1323222376770758829,36222371,Osdorp,52.36103,4.79377,Entire home,Entire home/apt,3,2.0,1.0,1.0,180.0,4,0,2,5.0,False,100.0,False,0.989041095890411
1323833091287335740,352682635,Centrum-West,52.36873,4.88985,Entire rental unit,Entire home/apt,3,1.0,1.0,1.5,221.0,238,0,0,,False,50.0,False,0.34794520547945207
1323893031856435821,584088774,Zuid,52.35146,4.86469,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,579.0,83,23,0,,False,,False,0.7726027397260273
1325267216974796158,198405490,De Pijp - Rivierenbuurt,52.35484,4.88908,Entire rental unit,Entire home/apt,4,2.0,2.0,2.0,216.0,228,5,0,,True,97.0,False,0.37534246575342467
1325934463429806239,20677143,Westerpark,52.37577,4.87323,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,531.0,358,23,5,5.0,False,90.0,False,0.019178082191780854
1326643000766027489,104159335,De Pijp - Rivierenbuurt,52.35449,4.88787,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,405.0,358,23,0,,False,67.0,False,0.019178082191780854
1326676712638417117,79548986,Oostelijk Havengebied - Indische Buurt,52.36459,4.94042,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,144.0,184,4,3,5.0,False,83.0,False,0.49589041095890407
1326728549885969520,356187579,Centrum-West,52.3724,4.89799,Entire rental unit,Entire home/apt,3,1.0,1.0,1.5,448.0,54,18,5,5.0,False,100.0,False,0.8520547945205479
1326737553127611170,449840706,Oud-Noord,52.39457,4.89965,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,457.0,104,24,0,,False,80.0,False,0.715068493150685
1326818778846960679,403200344,Zuid,52.35697400338022,4.851219496170235,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,189.0,22,0,3,5.0,False,,False,0.9397260273972603
1326880126386665767,54160128,De Baarsjes - Oud-West,52.36739,4.8604,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,149.0,8,0,2,5.0,False,83.0,False,0.9780821917808219
1326945037477241012,103638409,De Baarsjes - Oud-West,52.37254,4.87362,Entire loft,Entire home/apt,2,1.0,1.0,1.0,214.0,251,15,2,5.0,False,89.0,False,0.3123287671232877
1327326533797432926,670688364,De Pijp - Rivierenbuurt,52.3507828,4.889522299999999,Entire rental unit,Entire home/apt,4,2.0,1.0,1.0,365.0,334,22,1,5.0,False,90.0,False,0.08493150684931505
1327477805632892291,19156719,De Baarsjes - Oud-West,52.3705,4.86509,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,151.0,79,0,5,5.0,False,100.0,False,0.7835616438356164
1327544569233007663,18051010,De Pijp - Rivierenbuurt,52.35177,4.89424,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,193.0,88,0,2,5.0,False,94.0,False,0.7589041095890411
1327654274328907927,398108188,Oud-Oost,52.3567018,4.909183,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,300.0,134,5,2,5.0,False,100.0,False,0.6328767123287671
1328067189895837905,671126214,Slotervaart,52.35293,4.82268,Private room in rental unit,Private room,1,1.0,1.0,1.0,82.0,135,26,2,5.0,False,67.0,False,0.6301369863013699
1328232094797076732,668521570,Centrum-West,52.37995,4.88538,Entire rental unit,Entire home/apt,4,2.0,1.0,1.0,256.0,115,0,2,5.0,False,100.0,False,0.6849315068493151
1328438035111526818,33219180,Osdorp,52.35322,4.79652,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,165.0,73,13,0,,False,0.0,False,0.8
1328796516657648239,287313714,De Baarsjes - Oud-West,52.36237,4.87609,Private room in rental unit,Private room,2,1.0,1.0,1.0,118.0,235,12,8,4.75,False,100.0,False,0.3561643835616438
1329014944164431414,502914333,Oud-Noord,52.38554,4.9234,Private room in rental unit,Private room,6,1.0,6.0,3.0,110.0,13,13,1,4.0,False,100.0,False,0.9643835616438357
1329023480286069949,502914333,Oud-Noord,52.38549,4.92332,Private room in rental unit,Private room,6,1.0,6.0,3.0,107.0,9,9,1,4.0,False,100.0,False,0.9753424657534246
1329052867796741973,76068765,Zuid,52.34706,4.84749,Entire loft,Entire home/apt,2,1.0,1.0,1.0,227.0,132,1,0,,False,,False,0.6383561643835616
1329119653828753616,568285603,De Baarsjes - Oud-West,52.360950079995,4.870483333438927,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,250.0,340,14,1,5.0,False,60.0,False,0.06849315068493156
1329668455459287330,404302528,Noord-Oost,52.38864,4.96146,Private room in rental unit,Private room,2,1.0,1.0,1.0,115.0,12,7,0,,False,0.0,True,0.9671232876712329
1329724780433434985,561156498,Oud-Noord,52.3988001,4.9055985,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,121.0,295,10,2,5.0,False,100.0,True,0.1917808219178082
1329855552299175446,8064756,Osdorp,52.35596519527955,4.816886329072403,Entire home,Entire home/apt,4,2.0,1.0,1.5,208.0,8,0,5,5.0,False,100.0,False,0.9780821917808219
1330316285470133845,231771803,De Baarsjes - Oud-West,52.36406,4.86046,Entire rental unit,Entire home/apt,2,1.0,1.0,1.5,158.0,10,0,1,5.0,False,100.0,False,0.9726027397260274
1330378595004077843,32706733,Oostelijk Havengebied - Indische Buurt,52.36349,4.93862,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,174.0,45,0,4,5.0,False,100.0,False,0.8767123287671232
